transaction_ID,Customer ID,Transaction_Date,transaction_amount,product_service type,transaction_fees,Operational expenses
TRANS01824,CUST0177,2023-03-25,5823.6,Investment,122.68,307.58
TRANS01825,CUST0197,2023-03-03,5771.31,Insurance,138.04,274.23
TRANS01826,CUST0896,2023-04-05,6597.57,Insurance,96.17,183.73
TRANS01827,CUST0852,2023-08-21,2988.36,Mortgage,70.88,199.21
TRANS01828,CUST0205,2023-04-09,7400.06,Investment,43.58,350.49
TRANS01829,CUST0857,2023-05-11,370.25,Personal loan,147.28,81.5
TRANS01830,CUST0059,2023-06-09,4899.13,Investment,63.07,291.36
TRANS01831,CUST0255,2023-09-21,1355.53,Insurance,156.87,247.29
TRANS01832,CUST0033,2023-04-21,860.94,Insurance,54.13,28.5
TRANS01833,CUST0467,2023-05-10,7859.25,Investment,103.73,197.6
TRANS01834,CUST0051,2023-02-19,2595.3,Mortgage,19.17,138.13
TRANS01835,CUST0940,2023-03-26,6196.4,Personal loan,108.36,473.4
TRANS01836,CUST0369,2023-04-29,2824.65,Mortgage,109.79,350.38
TRANS01837,CUST0721,2023-03-14,2643.86,Investment,106.56,456.87
TRANS01838,CUST0203,2023-07-14,7440.15,Investment,186.33,453.23
TRANS01839,CUST0280,2023-06-05,6077.83,Personal loan,64.2,324.26
TRANS01840,CUST0377,2023-04-26,9110.3,Investment,82.97,452.88
TRANS01841,CUST0843,2023-04-26,7415.78,Insurance,153.89,248.57
TRANS01842,CUST0475,2023-08-25,6625.64,Investment,191.17,154.66
TRANS01843,CUST0517,2023-06-21,3760.69,Personal loan,17.97,183.56
TRANS01844,CUST0406,2023-06-16,1836.45,Mortgage,189.56,401.03
TRANS01845,CUST0650,2023-01-02,7847.02,Investment,177.65,355.2
TRANS01846,CUST0945,2023-03-09,2438.34,Mortgage,148.89,452.89
TRANS01847,CUST0126,2023-04-13,1890.01,Mortgage,91.8,483.43
TRANS01848,CUST0697,2023-08-15,5321.15,Insurance,62.87,395.17
TRANS01849,CUST0031,2023-07-18,427.6,Personal loan,177.12,294.69
TRANS01850,CUST0247,2023-06-17,9842.31,Mortgage,69.73,457.46
TRANS01851,CUST0381,2023-06-16,9676.72,Insurance,76.0,359.89
TRANS01852,CUST0500,2023-03-17,5995.89,Investment,41.46,312.51
TRANS01853,CUST0608,2023-04-14,8235.07,Mortgage,64.69,410.39
TRANS01854,CUST0456,2023-03-09,8392.38,Mortgage,102.46,139.57
TRANS01855,CUST0181,2023-01-22,7552.34,Investment,52.49,290.38
TRANS01856,CUST0983,2023-08-15,4188.18,Investment,42.17,447.47
TRANS01857,CUST0891,2023-05-19,3893.35,Insurance,188.45,170.46
TRANS01858,CUST0485,2023-04-07,6640.61,Investment,59.29,442.75
TRANS01859,CUST0600,2023-06-19,7287.39,Investment,125.17,204.39
TRANS01860,CUST0564,2023-06-26,1756.1,Personal loan,30.16,91.21
TRANS01861,CUST0358,2023-09-05,5819.8,Mortgage,54.02,174.39
TRANS01862,CUST0352,2023-09-18,8434.15,Investment,62.94,274.03
TRANS01863,CUST0167,2023-07-03,637.83,Personal loan,28.24,242.09
TRANS01864,CUST0857,2023-08-31,2717.52,Insurance,114.91,452.21
TRANS01865,CUST0915,2023-04-05,8213.36,Insurance,106.65,474.63
TRANS01866,CUST0264,2023-04-18,619.98,Personal loan,42.08,369.36
TRANS01867,CUST0766,2023-09-15,4693.75,Insurance,123.69,52.12
TRANS01868,CUST0850,2023-08-11,4814.7,Investment,17.55,207.0
TRANS01869,CUST0705,2023-08-02,4815.04,Insurance,179.22,112.73
TRANS01870,CUST0092,2023-09-05,9487.69,Investment,112.2,389.57
TRANS01871,CUST0291,2023-08-31,9232.35,Investment,47.08,361.72
TRANS01872,CUST0028,2023-05-21,2413.25,Investment,102.79,194.62
TRANS01873,CUST0395,2023-03-10,6866.75,Insurance,166.26,393.32
TRANS01874,CUST0050,2023-08-30,3961.7,Investment,80.21,247.4
TRANS01875,CUST0166,2023-07-03,2699.99,Investment,63.55,127.2
TRANS01876,CUST0874,2023-04-01,5351.38,Investment,190.1,21.47
TRANS01877,CUST0585,2023-05-19,4403.87,Insurance,91.04,190.96
TRANS01878,CUST0798,2023-06-07,2959.04,Personal loan,94.52,317.91
TRANS01879,CUST0988,2023-02-05,7993.36,Personal loan,33.97,289.7
TRANS01880,CUST0219,2023-05-10,3881.84,Mortgage,96.23,396.17
TRANS01881,CUST0877,2023-03-10,3225.32,Investment,184.42,479.2
TRANS01882,CUST0226,2023-05-29,5349.51,Investment,146.09,252.65
TRANS01883,CUST0662,2023-06-07,9563.12,Investment,184.64,170.8
TRANS01884,CUST0230,2023-05-25,1063.91,Personal loan,32.79,443.94
TRANS01885,CUST0693,2023-05-10,5359.8,Investment,178.89,116.03
TRANS01886,CUST0211,2023-08-07,3602.9,Investment,103.72,409.15
TRANS01887,CUST0275,2023-01-26,8457.97,Mortgage,26.5,110.33
TRANS01888,CUST0667,2023-04-14,6143.81,Mortgage,36.0,463.38
TRANS01889,CUST0419,2023-07-09,6555.45,Personal loan,62.91,310.44
TRANS01890,CUST0525,2023-06-01,2798.65,Investment,137.06,161.9
TRANS01891,CUST0020,2023-03-03,2776.23,Mortgage,194.0,49.07
TRANS01892,CUST0885,2023-05-24,8042.93,Personal loan,162.69,444.69
TRANS01893,CUST0799,2023-04-06,2627.9,Insurance,151.41,271.28
TRANS01894,CUST0990,2023-09-06,5883.35,Mortgage,52.26,261.98
TRANS01895,CUST0785,2023-07-18,4664.98,Personal loan,24.13,139.15
TRANS01896,CUST0698,2023-01-24,6785.38,Personal loan,39.78,200.48
TRANS01897,CUST0009,2023-08-29,2493.79,Investment,73.71,356.31
TRANS01898,CUST0485,2023-06-11,6751.71,Personal loan,96.16,429.3
TRANS01899,CUST0933,2023-06-11,7727.92,Personal loan,149.75,163.12
TRANS01900,CUST0135,2023-04-27,5247.53,Personal loan,137.7,118.04
TRANS01901,CUST0662,2023-02-10,6809.41,Personal loan,24.08,162.13
TRANS01902,CUST0177,2023-04-14,9932.83,Investment,140.71,33.83
TRANS01903,CUST0615,2023-07-03,3201.37,Personal loan,179.53,329.11
TRANS01904,CUST0820,2023-05-24,204.72,Insurance,17.29,222.28
TRANS01905,CUST0008,2023-03-27,183.91,Personal loan,29.08,196.94
TRANS01906,CUST0229,2023-04-07,772.72,Personal loan,143.97,392.38
TRANS01907,CUST0258,2023-06-07,4171.36,Insurance,109.05,496.63
TRANS01908,CUST0622,2023-08-14,5300.12,Mortgage,46.18,234.41
TRANS01909,CUST0824,2023-05-25,6886.45,Investment,116.05,203.37
TRANS01910,CUST0965,2023-03-03,3580.01,Investment,169.15,95.35
TRANS01911,CUST0312,2023-04-23,7279.98,Mortgage,128.96,233.19
TRANS01912,CUST0729,2023-06-21,2593.77,Personal loan,190.34,170.76
TRANS01913,CUST0990,2023-04-16,437.01,Personal loan,129.18,469.71
TRANS01914,CUST0726,2023-06-02,6232.03,Mortgage,56.72,238.85
TRANS01915,CUST0658,2023-06-18,663.13,Personal loan,121.41,114.93
TRANS01916,CUST0281,2023-05-04,5981.97,Mortgage,175.7,311.14
TRANS01917,CUST0433,2023-09-17,8950.27,Personal loan,51.84,156.69
TRANS01918,CUST0916,2023-04-01,2246.56,Personal loan,47.18,301.51
TRANS01919,CUST0385,2023-05-12,6033.91,Insurance,99.32,174.95
TRANS01920,CUST0872,2023-03-22,1305.72,Mortgage,102.06,28.14
TRANS01921,CUST0357,2023-08-06,9582.17,Investment,45.55,45.16
TRANS01922,CUST0470,2023-08-14,955.23,Personal loan,104.38,176.74
TRANS01923,CUST0258,2023-06-08,6086.39,Investment,35.04,249.01
TRANS01924,CUST0223,2023-02-19,3821.99,Investment,130.61,88.04
TRANS01925,CUST0477,2023-09-04,7662.19,Investment,26.86,419.27
TRANS01926,CUST0309,2023-08-12,6514.27,Insurance,108.1,200.01
TRANS01927,CUST0693,2023-08-03,8051.68,Insurance,147.42,32.22
TRANS01928,CUST0533,2023-05-12,1929.21,Mortgage,50.7,228.44
TRANS01929,CUST0844,2023-04-08,1197.37,Personal loan,92.52,175.46
TRANS01930,CUST0638,2023-03-01,1924.2,Personal loan,103.23,105.44
TRANS01931,CUST0406,2023-04-23,3016.23,Personal loan,126.13,314.28
TRANS01932,CUST0598,2023-03-20,6638.73,Personal loan,144.9,385.06
TRANS01933,CUST0104,2023-05-31,849.57,Mortgage,17.37,328.94
TRANS01934,CUST0007,2023-07-11,4589.09,Personal loan,140.72,175.53
TRANS01935,CUST0523,2023-08-19,9952.95,Personal loan,126.54,383.12
TRANS01936,CUST0678,2023-02-28,7716.66,Mortgage,129.9,38.9
TRANS01937,CUST0989,2023-04-26,6952.99,Insurance,54.6,265.62
TRANS01938,CUST0863,2023-02-10,6709.03,Personal loan,76.25,366.93
TRANS01939,CUST0859,2023-05-12,7724.18,Insurance,110.79,362.56
TRANS01940,CUST0383,2023-07-04,2647.63,Insurance,191.32,258.4
TRANS01941,CUST0574,2023-02-01,7829.24,Personal loan,176.8,464.94
TRANS01942,CUST0662,2023-03-02,2845.15,Investment,169.73,87.16
TRANS01943,CUST0608,2023-09-06,717.64,Investment,176.26,69.08
TRANS01944,CUST0623,2023-06-27,3947.05,Personal loan,136.92,98.42
TRANS01945,CUST0289,2023-09-08,9959.99,Mortgage,103.14,362.65
TRANS01946,CUST0305,2023-06-12,2656.56,Mortgage,129.71,64.09
TRANS01947,CUST0700,2023-03-18,8146.73,Personal loan,123.59,192.95
TRANS01948,CUST0110,2023-08-31,1861.5,Mortgage,113.25,191.4
TRANS01949,CUST0493,2023-08-01,787.04,Insurance,66.13,58.96
TRANS01950,CUST0065,2023-03-29,9796.28,Personal loan,51.6,184.92
TRANS01951,CUST0344,2023-05-06,2086.62,Personal loan,192.95,53.4
TRANS01952,CUST0283,2023-04-16,3987.08,Investment,180.4,212.27
TRANS01953,CUST0655,2023-03-24,6490.28,Investment,155.15,49.83
TRANS01954,CUST0332,2023-09-14,1173.46,Personal loan,89.72,219.85
TRANS01955,CUST0882,2023-04-22,5452.26,Insurance,94.96,399.07
TRANS01956,CUST0283,2023-06-09,4369.41,Mortgage,57.01,353.4
TRANS01957,CUST0267,2023-08-02,6178.27,Insurance,90.72,283.09
TRANS01958,CUST0671,2023-05-08,1151.87,Investment,43.48,62.95
TRANS01959,CUST0728,2023-07-14,4471.66,Mortgage,191.7,119.48
TRANS01960,CUST0975,2023-06-16,2664.06,Personal loan,135.52,96.35
TRANS01961,CUST0913,2023-04-06,445.12,Investment,76.04,386.13
TRANS01962,CUST0667,2023-09-17,797.08,Mortgage,85.64,436.96
TRANS01963,CUST0305,2023-08-13,7302.7,Investment,34.33,129.15
TRANS01964,CUST0192,2023-01-11,7794.65,Investment,177.61,47.13
TRANS01965,CUST0153,2023-06-10,285.77,Insurance,169.62,348.09
TRANS01966,CUST0529,2023-02-09,5027.24,Insurance,174.16,31.63
TRANS01967,CUST0783,2023-06-02,6563.37,Insurance,124.2,328.59
TRANS01968,CUST0246,2023-07-29,108.59,Personal loan,140.57,354.7
TRANS01969,CUST0921,2023-02-27,474.57,Personal loan,15.5,249.77
TRANS01970,CUST0058,2023-04-25,3965.79,Insurance,60.91,40.24
TRANS01971,CUST0824,2023-08-08,1600.91,Investment,50.87,384.09
TRANS01972,CUST0877,2023-07-02,3365.33,Personal loan,171.69,475.98
TRANS01973,CUST0821,2023-08-18,3974.17,Investment,87.71,478.12
TRANS01974,CUST0829,2023-09-06,136.67,Personal loan,116.83,86.08
TRANS01975,CUST0614,2023-04-02,7105.3,Mortgage,71.41,173.34
TRANS01976,CUST0413,2023-08-28,7732.81,Mortgage,138.25,206.01
TRANS01977,CUST0676,2023-08-25,4833.58,Personal loan,88.13,324.48
TRANS01978,CUST0327,2023-08-01,4098.74,Mortgage,163.72,209.99
TRANS01979,CUST0697,2023-09-13,7304.9,Personal loan,90.79,264.92
TRANS01980,CUST0143,2023-01-30,8141.53,Insurance,59.53,159.03
TRANS01981,CUST0738,2023-06-11,793.99,Insurance,20.38,31.29
TRANS01982,CUST0026,2023-02-07,2335.88,Mortgage,102.25,363.08
TRANS01983,CUST0671,2023-05-18,3905.8,Investment,51.6,219.17
TRANS01984,CUST0509,2023-03-29,6923.69,Mortgage,130.89,52.62
TRANS01985,CUST0302,2023-09-19,7820.32,Investment,18.67,116.06
TRANS01986,CUST0265,2023-07-14,1299.92,Personal loan,95.05,37.28
TRANS01987,CUST0928,2023-02-02,5399.51,Mortgage,52.05,130.16
TRANS01988,CUST0428,2023-02-09,9916.85,Insurance,176.37,255.9
TRANS01989,CUST0414,2023-06-02,3401.05,Investment,111.84,187.7
TRANS01990,CUST0397,2023-07-20,3098.0,Personal loan,158.11,58.7
TRANS01991,CUST0754,2023-09-12,646.43,Insurance,30.96,443.19
TRANS01992,CUST0036,2023-03-18,9970.46,Insurance,193.97,264.39
TRANS01993,CUST0597,2023-06-29,6506.04,Insurance,126.04,417.94
TRANS01994,CUST0725,2023-02-04,3717.02,Personal loan,34.55,210.65
TRANS01995,CUST0585,2023-01-12,8548.09,Personal loan,112.56,93.08
TRANS01996,CUST0835,2023-04-06,3466.62,Mortgage,190.55,23.53
TRANS01997,CUST0194,2023-01-09,8427.7,Personal loan,14.01,321.29
TRANS01998,CUST0351,2023-07-13,7628.49,Investment,82.05,318.94
TRANS01999,CUST0743,2023-03-22,2970.59,Investment,158.28,147.51
TRANS02000,CUST0730,2023-07-04,2110.89,Mortgage,73.32,199.66
TRANS02001,CUST0227,2023-02-20,5589.31,Investment,77.01,206.44
TRANS02002,CUST0702,2023-05-28,9678.38,Investment,155.54,420.71
TRANS02003,CUST0547,2023-01-23,6641.27,Investment,22.06,382.0
TRANS02004,CUST0653,2023-07-03,3058.82,Personal loan,19.35,143.01
TRANS02005,CUST0803,2023-03-06,3962.04,Investment,49.99,113.97
TRANS02006,CUST0487,2023-01-02,1157.0,Insurance,111.74,451.01
TRANS02007,CUST0928,2023-02-07,6919.54,Personal loan,197.19,208.46
TRANS02008,CUST0963,2023-04-17,4916.39,Investment,169.25,332.22
TRANS02009,CUST0687,2023-07-28,8863.62,Investment,85.15,236.79
TRANS02010,CUST0367,2023-08-27,4436.04,Investment,146.39,233.86
TRANS02011,CUST0519,2023-06-14,1975.7,Insurance,65.14,484.51
TRANS02012,CUST0307,2023-07-07,453.41,Investment,40.67,342.49
TRANS02013,CUST0865,2023-08-04,351.11,Investment,81.04,389.61
TRANS02014,CUST0174,2023-01-08,9964.2,Mortgage,88.55,118.2
TRANS02015,CUST0860,2023-08-04,2461.0,Personal loan,115.06,74.09
TRANS02016,CUST0673,2023-02-24,3948.8,Personal loan,57.25,205.98
TRANS02017,CUST0897,2023-05-31,7948.12,Insurance,12.59,71.23
TRANS02018,CUST0571,2023-04-17,6469.74,Investment,170.64,467.88
TRANS02019,CUST0185,2023-08-11,5046.87,Insurance,153.47,118.68
TRANS02020,CUST0300,2023-03-22,9653.04,Mortgage,110.05,384.68
TRANS02021,CUST0099,2023-02-15,8136.6,Insurance,105.28,373.14
TRANS02022,CUST0482,2023-02-21,9669.08,Personal loan,160.36,163.33
TRANS02023,CUST0131,2023-02-17,262.54,Insurance,18.03,351.08
TRANS02024,CUST0758,2023-04-21,3458.92,Mortgage,63.79,122.88
TRANS02025,CUST0264,2023-06-04,3443.41,Insurance,14.61,304.76
TRANS02026,CUST0742,2023-03-18,7238.02,Mortgage,130.0,165.62
TRANS02027,CUST0827,2023-08-18,4114.53,Insurance,140.73,242.61
TRANS02028,CUST0572,2023-04-26,2195.61,Investment,16.42,330.96
TRANS02029,CUST0781,2023-06-21,6573.11,Personal loan,152.48,130.31
TRANS02030,CUST0934,2023-06-04,5278.88,Personal loan,164.47,447.3
TRANS02031,CUST0187,2023-03-13,9406.89,Insurance,81.79,424.91
TRANS02032,CUST0969,2023-05-06,8714.98,Insurance,86.14,124.07
TRANS02033,CUST0696,2023-09-07,5411.96,Insurance,165.48,31.43
TRANS02034,CUST0921,2023-04-18,7436.41,Mortgage,176.56,25.93
TRANS02035,CUST0343,2023-02-25,2406.56,Insurance,173.78,418.2
TRANS02036,CUST0670,2023-08-13,813.13,Insurance,24.54,432.97
TRANS02037,CUST0091,2023-09-03,7381.05,Insurance,105.86,119.05
TRANS02038,CUST0227,2023-03-05,4940.06,Investment,143.66,474.46
TRANS02039,CUST0363,2023-05-31,288.72,Insurance,149.2,206.51
TRANS02040,CUST0228,2023-04-26,9081.07,Personal loan,13.83,177.13
TRANS02041,CUST0762,2023-05-14,6221.88,Mortgage,151.1,492.43
TRANS02042,CUST0892,2023-06-07,2502.56,Personal loan,112.92,308.87
TRANS02043,CUST0314,2023-03-21,6522.99,Personal loan,184.61,99.32
TRANS02044,CUST0430,2023-03-16,242.22,Mortgage,28.16,256.01
TRANS02045,CUST0807,2023-08-21,6363.35,Personal loan,121.76,289.2
TRANS02046,CUST0908,2023-02-12,9056.16,Mortgage,84.31,156.96
TRANS02047,CUST0339,2023-06-28,8225.32,Mortgage,167.98,493.65
TRANS02048,CUST0380,2023-02-23,1063.19,Mortgage,173.27,431.53
TRANS02049,CUST0266,2023-08-16,6151.14,Mortgage,159.11,139.29
TRANS02050,CUST0599,2023-08-17,8369.99,Investment,90.78,315.86
TRANS02051,CUST0301,2023-09-02,733.18,Mortgage,151.26,444.52
TRANS02052,CUST0474,2023-04-27,8192.96,Personal loan,67.41,429.29
TRANS02053,CUST0871,2023-01-05,1230.38,Personal loan,97.19,317.25
TRANS02054,CUST0120,2023-03-25,5990.28,Insurance,28.94,431.44
TRANS02055,CUST0481,2023-06-03,6194.72,Mortgage,194.16,474.46
TRANS02056,CUST0054,2023-08-11,724.79,Mortgage,119.48,466.48
TRANS02057,CUST0887,2023-04-12,2106.15,Insurance,81.55,165.65
TRANS02058,CUST0649,2023-07-16,3439.7,Insurance,91.61,203.08
TRANS02059,CUST0597,2023-09-16,8375.37,Personal loan,52.23,292.69
TRANS02060,CUST0594,2023-02-01,7405.49,Personal loan,87.2,96.55
TRANS02061,CUST0966,2023-09-17,4079.89,Investment,62.93,45.7
TRANS02062,CUST0635,2023-02-12,1295.94,Insurance,64.04,123.35
TRANS02063,CUST0072,2023-03-12,6872.47,Insurance,143.55,111.58
TRANS02064,CUST0483,2023-09-07,5504.26,Mortgage,106.25,223.12
TRANS02065,CUST0910,2023-06-10,3283.74,Investment,82.66,440.69
TRANS02066,CUST0199,2023-05-29,9650.45,Mortgage,198.7,56.53
TRANS02067,CUST0512,2023-04-24,2211.0,Personal loan,148.24,220.39
TRANS02068,CUST0122,2023-08-09,551.31,Personal loan,190.78,30.75
TRANS02069,CUST0888,2023-06-28,1817.13,Personal loan,154.91,389.81
TRANS02070,CUST0697,2023-02-04,725.9,Investment,145.77,451.29
TRANS02071,CUST0390,2023-08-29,2811.54,Insurance,95.93,164.98
TRANS02072,CUST0542,2023-06-09,7599.75,Mortgage,119.8,146.11
TRANS02073,CUST0305,2023-06-25,1763.7,Insurance,14.73,466.46
TRANS02074,CUST0423,2023-09-19,3762.28,Mortgage,156.53,445.93
TRANS02075,CUST0055,2023-01-10,1733.56,Insurance,94.95,404.27
TRANS02076,CUST0891,2023-06-09,2512.08,Mortgage,100.59,118.24
TRANS02077,CUST0874,2023-09-22,5861.66,Personal loan,30.7,461.32
TRANS02078,CUST0154,2023-08-02,1420.37,Investment,69.02,377.25
TRANS02079,CUST0140,2023-03-29,7931.42,Personal loan,37.32,347.28
TRANS02080,CUST0205,2023-03-26,6358.73,Personal loan,129.68,34.58
TRANS02081,CUST0350,2023-05-08,3823.7,Insurance,25.89,466.9
TRANS02082,CUST0419,2023-03-27,1661.76,Mortgage,116.57,248.72
TRANS02083,CUST0583,2023-08-22,8808.31,Personal loan,49.46,26.89
TRANS02084,CUST0914,2023-02-13,899.15,Personal loan,189.0,61.33
TRANS02085,CUST0928,2023-01-13,171.52,Insurance,122.75,132.71
TRANS02086,CUST0468,2023-02-10,9268.76,Personal loan,25.94,437.5
TRANS02087,CUST0146,2023-06-01,7096.74,Mortgage,86.61,298.29
TRANS02088,CUST0323,2023-02-11,5977.93,Investment,169.23,287.57
TRANS02089,CUST0883,2023-03-07,2908.94,Investment,109.45,149.63
TRANS02090,CUST0732,2023-05-16,6965.68,Insurance,169.53,357.38
TRANS02091,CUST0184,2023-08-10,7943.18,Investment,154.51,250.27
TRANS02092,CUST0797,2023-01-11,4812.52,Personal loan,21.2,371.09
TRANS02093,CUST0082,2023-02-14,1356.23,Insurance,103.75,93.58
TRANS02094,CUST0499,2023-06-05,1516.57,Mortgage,88.25,51.28
TRANS02095,CUST0340,2023-04-06,2782.4,Personal loan,150.7,345.45
TRANS02096,CUST0646,2023-08-09,4559.15,Investment,168.52,34.35
TRANS02097,CUST0181,2023-08-22,2468.61,Personal loan,16.94,258.76
TRANS02098,CUST0320,2023-04-16,1828.03,Insurance,140.91,418.62
TRANS02099,CUST0649,2023-08-16,6947.57,Personal loan,123.76,217.96
TRANS02100,CUST0059,2023-01-14,6003.09,Investment,175.57,487.0
TRANS02101,CUST0004,2023-02-01,7200.27,Investment,60.95,296.85
TRANS02102,CUST0462,2023-03-17,6159.29,Investment,49.75,41.14
TRANS02103,CUST0280,2023-03-29,971.41,Investment,116.86,50.24
TRANS02104,CUST0214,2023-03-31,8282.19,Insurance,102.86,389.38
TRANS02105,CUST0779,2023-04-16,3081.88,Insurance,104.96,154.8
TRANS02106,CUST0792,2023-04-16,4245.98,Personal loan,192.3,155.15
TRANS02107,CUST0172,2023-03-25,5621.33,Insurance,54.79,250.0
TRANS02108,CUST0590,2023-07-04,1999.84,Investment,97.66,404.93
TRANS02109,CUST0782,2023-09-16,9867.37,Mortgage,101.77,31.72
TRANS02110,CUST0162,2023-06-12,9770.24,Personal loan,115.41,150.54
TRANS02111,CUST0501,2023-07-07,6227.32,Mortgage,150.54,438.56
TRANS02112,CUST0804,2023-09-13,8641.04,Investment,149.28,132.71
TRANS02113,CUST0781,2023-03-21,9869.14,Mortgage,185.03,235.03
TRANS02114,CUST0798,2023-04-17,5124.65,Personal loan,90.88,20.94
TRANS02115,CUST0090,2023-07-27,4695.74,Insurance,24.73,332.09
TRANS02116,CUST0132,2023-02-08,6302.0,Investment,34.18,439.29
TRANS02117,CUST0629,2023-04-20,2160.28,Personal loan,12.59,420.99
TRANS02118,CUST0444,2023-01-18,625.38,Insurance,108.79,228.97
TRANS02119,CUST0648,2023-08-07,1215.52,Mortgage,33.08,477.03
TRANS02120,CUST0439,2023-07-31,1577.25,Investment,47.5,254.49
TRANS02121,CUST0413,2023-04-14,8453.44,Insurance,175.25,131.13
TRANS02122,CUST0439,2023-02-04,9123.7,Mortgage,31.6,427.26
TRANS02123,CUST0988,2023-01-25,5025.4,Personal loan,178.25,42.7
TRANS02124,CUST0488,2023-01-28,1681.62,Personal loan,104.09,194.74
TRANS02125,CUST0392,2023-06-18,9234.46,Personal loan,128.97,307.06
TRANS02126,CUST0004,2023-07-11,634.87,Investment,109.67,239.0
TRANS02127,CUST0038,2023-08-22,3705.51,Investment,36.57,246.79
TRANS02128,CUST0546,2023-03-26,2174.94,Mortgage,176.1,98.67
TRANS02129,CUST0204,2023-01-15,2588.68,Insurance,89.45,336.13
TRANS02130,CUST0748,2023-01-29,6206.51,Mortgage,11.76,198.21
TRANS02131,CUST0382,2023-04-08,8911.79,Insurance,32.34,284.49
TRANS02132,CUST0972,2023-07-31,4586.16,Insurance,199.19,89.93
TRANS02133,CUST0014,2023-02-05,1133.77,Insurance,146.79,372.89
TRANS02134,CUST0913,2023-02-10,619.32,Mortgage,177.24,186.46
TRANS02135,CUST0329,2023-06-05,5419.87,Investment,61.51,103.5
TRANS02136,CUST0775,2023-01-05,1664.65,Insurance,71.25,212.85
TRANS02137,CUST0853,2023-04-20,387.75,Mortgage,179.01,244.39
TRANS02138,CUST0543,2023-08-13,5197.55,Investment,117.12,186.77
TRANS02139,CUST0195,2023-09-12,801.51,Mortgage,41.53,160.38
TRANS02140,CUST0018,2023-08-18,2429.47,Personal loan,65.14,410.83
TRANS02141,CUST0692,2023-09-15,4503.73,Insurance,140.15,380.8
TRANS02142,CUST0004,2023-09-13,5839.64,Mortgage,162.53,257.37
TRANS02143,CUST0641,2023-02-02,4248.76,Insurance,190.88,280.29
TRANS02144,CUST0751,2023-01-10,7496.16,Investment,80.54,192.96
TRANS02145,CUST0254,2023-01-19,8993.89,Personal loan,124.86,227.22
TRANS02146,CUST0231,2023-05-01,2377.63,Personal loan,99.7,309.03
TRANS02147,CUST0710,2023-09-12,1190.32,Mortgage,50.02,444.69
TRANS02148,CUST0898,2023-03-04,2355.04,Mortgage,72.73,179.75
TRANS02149,CUST0352,2023-01-16,2447.47,Investment,151.89,192.16
TRANS02150,CUST0319,2023-02-28,4184.7,Investment,199.28,243.95
TRANS02151,CUST0132,2023-07-25,2079.56,Insurance,186.29,381.78
TRANS02152,CUST0105,2023-08-07,8924.51,Personal loan,41.21,433.66
TRANS02153,CUST0392,2023-06-12,827.94,Insurance,145.87,98.85
TRANS02154,CUST0515,2023-06-11,5892.41,Personal loan,100.04,40.52
TRANS02155,CUST0602,2023-02-16,637.96,Mortgage,70.36,263.05
TRANS02156,CUST0313,2023-06-06,4415.06,Investment,44.05,432.66
TRANS02157,CUST0171,2023-07-31,2240.04,Mortgage,99.39,320.03
TRANS02158,CUST0066,2023-01-13,6133.39,Investment,198.73,307.42
TRANS02159,CUST0843,2023-01-29,1862.8,Personal loan,11.06,279.3
TRANS02160,CUST0046,2023-08-30,3797.5,Personal loan,143.28,419.37
TRANS02161,CUST0305,2023-08-22,4631.63,Investment,47.86,96.53
TRANS02162,CUST0971,2023-01-16,2022.13,Mortgage,27.83,403.39
TRANS02163,CUST0297,2023-04-06,3650.04,Investment,97.13,86.97
TRANS02164,CUST0466,2023-04-24,2769.98,Insurance,28.0,411.8
TRANS02165,CUST0745,2023-02-26,3425.32,Mortgage,128.74,118.79
TRANS02166,CUST0532,2023-02-17,417.74,Mortgage,122.95,352.74
TRANS02167,CUST0610,2023-03-19,5729.79,Insurance,22.69,59.24
TRANS02168,CUST0536,2023-04-11,2877.98,Mortgage,130.91,221.11
TRANS02169,CUST0345,2023-07-14,1199.98,Personal loan,177.84,73.7
TRANS02170,CUST0444,2023-05-08,4708.79,Investment,75.54,260.66
TRANS02171,CUST0909,2023-04-28,4240.42,Personal loan,12.68,40.15
TRANS02172,CUST0703,2023-08-03,7627.36,Mortgage,46.6,69.83
TRANS02173,CUST0137,2023-04-12,2276.55,Personal loan,64.0,21.94
TRANS02174,CUST0350,2023-03-02,3022.1,Insurance,183.19,468.56
TRANS02175,CUST0923,2023-01-24,1652.2,Mortgage,90.97,339.03
TRANS02176,CUST0501,2023-03-23,7966.2,Investment,148.57,99.06
TRANS02177,CUST0367,2023-05-04,9532.33,Investment,79.78,128.86
TRANS02178,CUST0768,2023-03-18,9065.22,Investment,155.73,360.68
TRANS02179,CUST0192,2023-01-30,5823.4,Insurance,187.52,180.75
TRANS02180,CUST0168,2023-06-15,5572.28,Investment,116.61,76.12
TRANS02181,CUST0970,2023-01-24,2374.05,Personal loan,131.9,371.29
TRANS02182,CUST0928,2023-07-05,4175.79,Personal loan,48.49,402.52
TRANS02183,CUST0940,2023-08-08,5265.51,Mortgage,122.6,283.26
TRANS02184,CUST0831,2023-09-18,8635.77,Investment,29.57,209.58
TRANS02185,CUST0413,2023-02-07,2242.78,Insurance,51.12,335.31
TRANS02186,CUST0019,2023-07-08,4787.54,Personal loan,43.88,208.54
TRANS02187,CUST0233,2023-08-18,4681.35,Mortgage,117.1,296.97
TRANS02188,CUST0229,2023-02-08,243.59,Personal loan,34.07,379.92
TRANS02189,CUST0744,2023-03-21,4338.29,Personal loan,109.24,350.14
